1; matematica; Domanda 1; A; B; C; D; 1
3; inglese; Domanda 12; A; B; C; D; [4, 2]
3; inglese; Domanda 13; A; B; C; D; [1, 3]
3; inglese; Domanda 14; A; B; C; D; [2, 4]
3; inglese; Domanda 15; A; B; C; D; [3, 1]
3; inglese; Domanda 16; A; B; C; D; [4, 2]
3; inglese; Domanda 17; A; B; C; D; [1, 3]
3; inglese; Domanda 18; A; B; C; D; [2, 4]
3; inglese; Domanda 19; A; B; C; D; [3, 1]
3; inglese; Domanda 20; A; B; C; D; [4, 2]
3; inglese; Domanda 21; A; B; C; D; [1, 3]
3; inglese; Domanda 22; A; B; C; D; [2, 4]
3; inglese; Domanda 23; A; B; C; D; [3, 1]
3; inglese; Domanda 24; A; B; C; D; [4, 2]
3; inglese; Domanda 25; A; B; C; D; [1, 3]
3; inglese; Domanda 26; A; B; C; D; [2, 4]
3; inglese; Domanda 27; A; B; C; D; [3, 1]
3; inglese; Domanda 28; A; B; C; D; [4, 2]
3; inglese; Domanda 29; A; B; C; D; [1, 3]
3; inglese; Domanda 30; A; B; C; D; [2, 4]
3; inglese; Domanda 31; A; B; C; D; [3, 1]
3; inglese; Domanda 32; A; B; C; D; [4, 2]
3; inglese; Domanda 33; A; B; C; D; [1, 3]
3; inglese; Domanda 34; A; B; C; D; [2, 4]
3; inglese; Domanda 35; A; B; C; D; [3, 1]
3; inglese; Domanda 36; A; B; C; D; [4, 2]
3; inglese; Domanda 37; A; B; C; D; [1, 3]
3; inglese; Domanda 38; A; B; C; D; [2, 4]
3; inglese; Domanda 39; A; B; C; D; [3, 1]
3; inglese; Domanda 40; A; B; C; D; [4, 2]
3; inglese; Domanda 41; A; B; C; D; [1, 3]
3; inglese; Domanda 42; A; B; C; D; [2, 4]
3; inglese; Domanda 43; A; B; C; D; [3, 1]
3; inglese; Domanda 44; A; B; C; D; [4, 2]
3; inglese; Domanda 45; A; B; C; D; [1, 3]
3; inglese; Domanda 46; A; B; C; D; [2, 4]
3; inglese; Domanda 47; A; B; C; D; [3, 1]
3; inglese; Domanda 48; A; B; C; D; [4, 2]
3; inglese; Domanda 49; A; B; C; D; [1, 3]
3; inglese; Domanda 50; A; B; C; D; [2, 4]
3; inglese; Domanda 51; A; B; C; D; [3, 1]
3; inglese; Domanda 52; A; B; C; D; [4, 2]
3; inglese; Domanda 53; A; B; C; D; [1, 3]
3; inglese; Domanda 54; A; B; C; D; [2, 4]
3; inglese; Domanda 55; A; B; C; D; [3, 1]
3; inglese; Domanda 56; A; B; C; D; [4, 2]
3; inglese; Domanda 57; A; B; C; D; [1, 3]
3; inglese; Domanda 58; A; B; C; D; [2, 4]
3; inglese; Domanda 59; A; B; C; D; [3, 1]
3; inglese; Domanda 60; A; B; C; D; [4, 2]
3; inglese; Domanda 61; A; B; C; D; [1, 3]
3; inglese; Domanda 62; A; B; C; D; [2, 4]
3; inglese; Domanda 63; A; B; C; D; [3, 1]
3; inglese; Domanda 64; A; B; C; D; [4, 2]
3; inglese; Domanda 65; A; B; C; D; [1, 3]
3; inglese; Domanda 66; A; B; C; D; [2, 4]
3; inglese; Domanda 67; A; B; C; D; [3, 1]
3; inglese; Domanda 68; A; B; C; D; [4, 2]
3; inglese; Domanda 69; A; B; C; D; [1, 3]
3; inglese; Domanda 70; A; B; C; D; [2, 4]
3; inglese; Domanda 71; A; B; C; D; [3, 1]
3; inglese; Domanda 72; A; B; C; D; [4, 2]
3; inglese; Domanda 73; A; B; C; D; [1, 3]
3; inglese; Domanda 74; A; B; C; D; [2, 4]
3; inglese; Domanda 75; A; B; C; D; [3, 1]
3; inglese; Domanda 76; A; B; C; D; [4, 2]
3; inglese; Domanda 77; A; B; C; D; [1, 3]
3; inglese; Domanda 78; A; B; C; D; [2, 4]
3; inglese; Domanda 79; A; B; C; D; [3, 1]
3; inglese; Domanda 80; A; B; C; D; [4, 2]
3; inglese; Domanda 81; A; B; C; D; [1, 3]
3; inglese; Domanda 82; A; B; C; D; [2, 4]
3; inglese; Domanda 83; A; B; C; D; [3, 1]
3; inglese; Domanda 84; A; B; C; D; [4, 2]
3; inglese; Domanda 85; A; B; C; D; [1, 3]
3; inglese; Domanda 86; A; B; C; D; [2, 4]
3; inglese; Domanda 87; A; B; C; D; [3, 1]
3; inglese; Domanda 88; A; B; C; D; [4, 2]
3; inglese; Domanda 89; A; B; C; D; [1, 3]
3; inglese; Domanda 90; A; B; C; D; [2, 4]
3; inglese; Domanda 91; A; B; C; D; [3, 1]
3; inglese; Domanda 92; A; B; C; D; [4, 2]
3; inglese; Domanda 93; A; B; C; D; [1, 3]
3; inglese; Domanda 94; A; B; C; D; [2, 4]
3; inglese; Domanda 95; A; B; C; D; [3, 1]
3; inglese; Domanda 96; A; B; C; D; [4, 2]
3; inglese; Domanda 97; A; B; C; D; [1, 3]
3; inglese; Domanda 98; A; B; C; D; [2, 4]
3; inglese; Domanda 99; A; B; C; D; [3, 1]
3; inglese; Domanda 100; A; B; C; D; [4, 2]
3; inglese; Domanda 101; A; B; C; D; [1, 3]
3; inglese; Domanda 102; A; B; C; D; [2, 4]
3; inglese; Domanda 103; A; B; C; D; [3, 1]
3; inglese; Domanda 104; A; B; C; D; [4, 2]
3; inglese; Domanda 105; A; B; C; D; [1, 3]
3; inglese; Domanda 106; A; B; C; D; [2, 4]
3; inglese; Domanda 107; A; B; C; D; [3, 1]
3; inglese; Domanda 108; A; B; C; D; [4, 2]
3; inglese; Domanda 109; A; B; C; D; [1, 3]
3; inglese; Domanda 110; A; B; C; D; [2, 4]
3; inglese; Domanda 111; A; B; C; D; [3, 1]
3; inglese; Domanda 112; A; B; C; D; [4, 2]
3; inglese; Domanda 113; A; B; C; D; [1, 3]
3; inglese; Domanda 114; A; B; C; D; [2, 4]
3; inglese; Domanda 115; A; B; C; D; [3, 1]
3; inglese; Domanda 116; A; B; C; D; [4, 2]
3; inglese; Domanda 117; A; B; C; D; [1, 3]
3; inglese; Domanda 118; A; B; C; D; [2, 4]
3; inglese; Domanda 119; A; B; C; D; [3, 1]
3; inglese; Domanda 120; A; B; C; D; [4, 2]
3; inglese; Domanda 121; A; B; C; D; [1, 3]
3; inglese; Domanda 122; A; B; C; D; [2, 4]
3; inglese; Domanda 123; A; B; C; D; [3, 1]
3; inglese; Domanda 124; A; B; C; D; [4, 2]
3; inglese; Domanda 125; A; B; C; D; [1, 3]
3; inglese; Domanda 126; A; B; C; D; [2, 4]
3; inglese; Domanda 127; A; B; C; D; [3, 1]
3; inglese; Domanda 128; A; B; C; D; [4, 2]
3; inglese; Domanda 129; A; B; C; D; [1, 3]
3; inglese; Domanda 130; A; B; C; D; [2, 4]
3; inglese; Domanda 131; A; B; C; D; [3, 1]
3; inglese; Domanda 132; A; B; C; D; [4, 2]
3; inglese; Domanda 133; A; B; C; D; [1, 3]
3; inglese; Domanda 134; A; B; C; D; [2, 4]
3; inglese; Domanda 135; A; B; C; D; [3, 1]
3; inglese; Domanda 136; A; B; C; D; [4, 2]
3; inglese; Domanda 137; A; B; C; D; [1, 3]
3; inglese; Domanda 138; A; B; C; D; [2, 4]
3; inglese; Domanda 139; A; B; C; D; [3, 1]
3; inglese; Domanda 140; A; B; C; D; [4, 2]
3; inglese; Domanda 141; A; B; C; D; [1, 3]
3; inglese; Domanda 142; A; B; C; D; [2, 4]
3; inglese; Domanda 143; A; B; C; D; [3, 1]
3; inglese; Domanda 144; A; B; C; D; [4, 2]
3; inglese; Domanda 145; A; B; C; D; [1, 3]
3; inglese; Domanda 146; A; B; C; D; [2, 4]
3; inglese; Domanda 147; A; B; C; D; [3, 1]
3; inglese; Domanda 148; A; B; C; D; [4, 2]
3; inglese; Domanda 149; A; B; C; D; [1, 3]
3; inglese; Domanda 150; A; B; C; D; [2, 4]
3; inglese; Domanda 151; A; B; C; D; [3, 1]
3; inglese; Domanda 152; A; B; C; D; [4, 2]
3; inglese; Domanda 153; A; B; C; D; [1, 3]
3; inglese; Domanda 154; A; B; C; D; [2, 4]
3; inglese; Domanda 155; A; B; C; D; [3, 1]
3; inglese; Domanda 156; A; B; C; D; [4, 2]
3; inglese; Domanda 157; A; B; C; D; [1, 3]
3; inglese; Domanda 158; A; B; C; D; [2, 4]
3; inglese; Domanda 159; A; B; C; D; [3, 1]
3; inglese; Domanda 160; A; B; C; D; [4, 2]
3; inglese; Domanda 161; A; B; C; D; [1, 3]
3; inglese; Domanda 162; A; B; C; D; [2, 4]
3; inglese; Domanda 163; A; B; C; D; [3, 1]
3; inglese; Domanda 164; A; B; C; D; [4, 2]
3; inglese; Domanda 165; A; B; C; D; [1, 3]
3; inglese; Domanda 166; A; B; C; D; [2, 4]
3; inglese; Domanda 167; A; B; C; D; [3, 1]
3; inglese; Domanda 168; A; B; C; D; [4, 2]
3; inglese; Domanda 169; A; B; C; D; [1, 3]
3; inglese; Domanda 170; A; B; C; D; [2, 4]
3; inglese; Domanda 171; A; B; C; D; [3, 1]
3; inglese; Domanda 172; A; B; C; D; [4, 2]
3; inglese; Domanda 173; A; B; C; D; [1, 3]
3; inglese; Domanda 174; A; B; C; D; [2, 4]
3; inglese; Domanda 175; A; B; C; D; [3, 1]
3; inglese; Domanda 176; A; B; C; D; [4, 2]
3; inglese; Domanda 177; A; B; C; D; [1, 3]
3; inglese; Domanda 178; A; B; C; D; [2, 4]
3; inglese; Domanda 179; A; B; C; D; [3, 1]
3; inglese; Domanda 180; A; B; C; D; [4, 2]
3; inglese; Domanda 181; A; B; C; D; [1, 3]
3; inglese; Domanda 182; A; B; C; D; [2, 4]
3; inglese; Domanda 183; A; B; C; D; [3, 1]
3; inglese; Domanda 184; A; B; C; D; [4, 2]
3; inglese; Domanda 185; A; B; C; D; [1, 3]
3; inglese; Domanda 186; A; B; C; D; [2, 4]
3; inglese; Domanda 187; A; B; C; D; [3, 1]
3; inglese; Domanda 188; A; B; C; D; [4, 2]
3; inglese; Domanda 189; A; B; C; D; [1, 3]
3; inglese; Domanda 190; A; B; C; D; [2, 4]
3; inglese; Domanda 191; A; B; C; D; [3, 1]
3; inglese; Domanda 192; A; B; C; D; [4, 2]
3; inglese; Domanda 193; A; B; C; D; [1, 3]
3; inglese; Domanda 194; A; B; C; D; [2, 4]
3; inglese; Domanda 195; A; B; C; D; [3, 1]
3; inglese; Domanda 196; A; B; C; D; [4, 2]
3; inglese; Domanda 197; A; B; C; D; [1, 3]
3; inglese; Domanda 198; A; B; C; D; [2, 4]
3; inglese; Domanda 199; A; B; C; D; [3, 1]
3; inglese; Domanda 200; A; B; C; D; [4, 2]
3; inglese; Domanda 201; A; B; C; D; [1, 3]
3; inglese; Domanda 202; A; B; C; D; [2, 4]
3; inglese; Domanda 203; A; B; C; D; [3, 1]
3; inglese; Domanda 204; A; B; C; D; [4, 2]
3; inglese; Domanda 205; A; B; C; D; [1, 3]
3; inglese; Domanda 206; A; B; C; D; [2, 4]
3; inglese; Domanda 207; A; B; C; D; [3, 1]
3; inglese; Domanda 208; A; B; C; D; [4, 2]
3; inglese; Domanda 209; A; B; C; D; [1, 3]
3; inglese; Domanda 210; A; B; C; D; [2, 4]
3; inglese; Domanda 211; A; B; C; D; [3, 1]
3; inglese; Domanda 212; A; B; C; D; [4, 2]
3; inglese; Domanda 213; A; B; C; D; [1, 3]
3; inglese; Domanda 214; A; B; C; D; [2, 4]
3; inglese; Domanda 215; A; B; C; D; [3, 1]
3; inglese; Domanda 216; A; B; C; D; [4, 2]
3; inglese; Domanda 217; A; B; C; D; [1, 3]
3; inglese; Domanda 218; A; B; C; D; [2, 4]
3; inglese; Domanda 219; A; B; C; D; [3, 1]
3; inglese; Domanda 220; A; B; C; D; [4, 2]
3; inglese; Domanda 221; A; B; C; D; [1, 3]
3; inglese; Domanda 222; A; B; C; D; [2, 4]
3; inglese; Domanda 223; A; B; C; D; [3, 1]
3; inglese; Domanda 224; A; B; C; D; [4, 2]
3; inglese; Domanda 225; A; B; C; D; [1, 3]
3; inglese; Domanda 226; A; B; C; D; [2, 4]
3; inglese; Domanda 227; A; B; C; D; [3, 1]
3; inglese; Domanda 228; A; B; C; D; [4, 2]
3; inglese; Domanda 229; A; B; C; D; [1, 3]
3; inglese; Domanda 230; A; B; C; D; [2, 4]
3; inglese; Domanda 231; A; B; C; D; [3, 1]
3; inglese; Domanda 232; A; B; C; D; [4, 2]
3; inglese; Domanda 233; A; B; C; D; [1, 3]
3; inglese; Domanda 234; A; B; C; D; [2, 4]
3; inglese; Domanda 235; A; B; C; D; [3, 1]
3; inglese; Domanda 236; A; B; C; D; [4, 2]
3; inglese; Domanda 237; A; B; C; D; [1, 3]
3; inglese; Domanda 238; A; B; C; D; [2, 4]
3; inglese; Domanda 239; A; B; C; D; [3, 1]
3; inglese; Domanda 240; A; B; C; D; [4, 2]
3; inglese; Domanda 241; A; B; C; D; [1, 3]
3; inglese; Domanda 242; A; B; C; D; [2, 4]
3; inglese; Domanda 243; A; B; C; D; [3, 1]
3; inglese; Domanda 244; A; B; C; D; [4, 2]
3; inglese; Domanda 245; A; B; C; D; [1, 3]
3; inglese; Domanda 246; A; B; C; D; [2, 4]
3; inglese; Domanda 247; A; B; C; D; [3, 1]
3; inglese; Domanda 248; A; B; C; D; [4, 2]
3; inglese; Domanda 249; A; B; C; D; [1, 3]
3; inglese; Domanda 250; A; B; C; D; [2, 4]
3; inglese; Domanda 251; A; B; C; D; [3, 1]
3; inglese; Domanda 252; A; B; C; D; [4, 2]
3; inglese; Domanda 253; A; B; C; D; [1, 3]
3; inglese; Domanda 254; A; B; C; D; [2, 4]
3; inglese; Domanda 255; A; B; C; D; [3, 1]
3; inglese; Domanda 256; A; B; C; D; [4, 2]
3; inglese; Domanda 257; A; B; C; D; [1, 3]
3; inglese; Domanda 258; A; B; C; D; [2, 4]
3; inglese; Domanda 259; A; B; C; D; [3, 1]
3; inglese; Domanda 260; A; B; C; D; [4, 2]
3; inglese; Domanda 261; A; B; C; D; [1, 3]
3; inglese; Domanda 262; A; B; C; D; [2, 4]
3; inglese; Domanda 263; A; B; C; D; [3, 1]
3; inglese; Domanda 264; A; B; C; D; [4, 2]
3; inglese; Domanda 265; A; B; C; D; [1, 3]
3; inglese; Domanda 266; A; B; C; D; [2, 4]
3; inglese; Domanda 267; A; B; C; D; [3, 1]
3; inglese; Domanda 268; A; B; C; D; [4, 2]
3; inglese; Domanda 269; A; B; C; D; [1, 3]
3; inglese; Domanda 270; A; B; C; D; [2, 4]
3; inglese; Domanda 271; A; B; C; D; [3, 1]
3; inglese; Domanda 272; A; B; C; D; [4, 2]
3; inglese; Domanda 273; A; B; C; D; [1, 3]
3; inglese; Domanda 274; A; B; C; D; [2, 4]
3; inglese; Domanda 275; A; B; C; D; [3, 1]
3; inglese; Domanda 276; A; B; C; D; [4, 2]
3; inglese; Domanda 277; A; B; C; D; [1, 3]
3; inglese; Domanda 278; A; B; C; D; [2, 4]
3; inglese; Domanda 279; A; B; C; D; [3, 1]
3; inglese; Domanda 280; A; B; C; D; [4, 2]
3; inglese; Domanda 281; A; B; C; D; [1, 3]
3; inglese; Domanda 282; A; B; C; D; [2, 4]
3; inglese; Domanda 283; A; B; C; D; [3, 1]
3; inglese; Domanda 284; A; B; C; D; [4, 2]
3; inglese; Domanda 285; A; B; C; D; [1, 3]
3; inglese; Domanda 286; A; B; C; D; [2, 4]
3; inglese; Domanda 287; A; B; C; D; [3, 1]
3; inglese; Domanda 288; A; B; C; D; [4, 2]
3; inglese; Domanda 289; A; B; C; D; [1, 3]
3; inglese; Domanda 290; A; B; C; D; [2, 4]
3; inglese; Domanda 291; A; B; C; D; [3, 1]
3; inglese; Domanda 292; A; B; C; D; [4, 2]
3; inglese; Domanda 293; A; B; C; D; [1, 3]
3; inglese; Domanda 294; A; B; C; D; [2, 4]
3; inglese; Domanda 295; A; B; C; D; [3, 1]
3; inglese; Domanda 296; A; B; C; D; [4, 2]
3; inglese; Domanda 297; A; B; C; D; [1, 3]
3; inglese; Domanda 298; A; B; C; D; [2, 4]
3; inglese; Domanda 299; A; B; C; D; [3, 1]
3; inglese; Domanda 300; A; B; C; D; [4, 2]
3; inglese; Domanda 301; A; B; C; D; [1, 3]
3; inglese; Domanda 302; A; B; C; D; [2, 4]
3; inglese; Domanda 303; A; B; C; D; [3, 1]
3; inglese; Domanda 304; A; B; C; D; [4, 2]
3; inglese; Domanda 305; A; B; C; D; [1, 3]
3; inglese; Domanda 306; A; B; C; D; [2, 4]
3; inglese; Domanda 307; A; B; C; D; [3, 1]
3; inglese; Domanda 308; A; B; C; D; [4, 2]
3; inglese; Domanda 309; A; B; C; D; [1, 3]
3; inglese; Domanda 310; A; B; C; D; [2, 4]
3; inglese; Domanda 311; A; B; C; D; [3, 1]
3; inglese; Domanda 312; A; B; C; D; [4, 2]
3; inglese; Domanda 313; A; B; C; D; [1, 3]
3; inglese; Domanda 314; A; B; C; D; [2, 4]
3; inglese; Domanda 315; A; B; C; D; [3, 1]
3; inglese; Domanda 316; A; B; C; D; [4, 2]
3; inglese; Domanda 317; A; B; C; D; [1, 3]
3; inglese; Domanda 318; A; B; C; D; [2, 4]
3; inglese; Domanda 319; A; B; C; D; [3, 1]
3; inglese; Domanda 320; A; B; C; D; [4, 2]
3; inglese; Domanda 321; A; B; C; D; [1, 3]
3; inglese; Domanda 322; A; B; C; D; [2, 4]
3; inglese; Domanda 323; A; B; C; D; [3, 1]
3; inglese; Domanda 324; A; B; C; D; [4, 2]
3; inglese; Domanda 325; A; B; C; D; [1, 3]
3; inglese; Domanda 326; A; B; C; D; [2, 4]
3; inglese; Domanda 327; A; B; C; D; [3, 1]
3; inglese; Domanda 328; A; B; C; D; [4, 2]
3; inglese; Domanda 329; A; B; C; D; [1, 3]
3; inglese; Domanda 330; A; B; C; D; [2, 4]
3; inglese; Domanda 331; A; B; C; D; [3, 1]
3; inglese; Domanda 332; A; B; C; D; [4, 2]
3; inglese; Domanda 333; A; B; C; D; [1, 3]
3; inglese; Domanda 334; A; B; C; D; [2, 4]
3; inglese; Domanda 335; A; B; C; D; [3, 1]
3; inglese; Domanda 336; A; B; C; D; [4, 2]
3; inglese; Domanda 337; A; B; C; D; [1, 3]
3; inglese; Domanda 338; A; B; C; D; [2, 4]
3; inglese; Domanda 339; A; B; C; D; [3, 1]
3; inglese; Domanda 340; A; B; C; D; [4, 2]
3; inglese; Domanda 341; A; B; C; D; [1, 3]
3; inglese; Domanda 342; A; B; C; D; [2, 4]
3; inglese; Domanda 343; A; B; C; D; [3, 1]
3; inglese; Domanda 344; A; B; C; D; [4, 2]
3; inglese; Domanda 345; A; B; C; D; [1, 3]
3; inglese; Domanda 346; A; B; C; D; [2, 4]
3; inglese; Domanda 347; A; B; C; D; [3, 1]
3; inglese; Domanda 348; A; B; C; D; [4, 2]
3; inglese; Domanda 349; A; B; C; D; [1, 3]
3; inglese; Domanda 350; A; B; C; D; [2, 4]
3; inglese; Domanda 351; A; B; C; D; [3, 1]
3; inglese; Domanda 352; A; B; C; D; [4, 2]
3; inglese; Domanda 353; A; B; C; D; [1, 3]
3; inglese; Domanda 354; A; B; C; D; [2, 4]
3; inglese; Domanda 355; A; B; C; D; [3, 1]
3; inglese; Domanda 356; A; B; C; D; [4, 2]
3; inglese; Domanda 357; A; B; C; D; [1, 3]
3; inglese; Domanda 358; A; B; C; D; [2, 4]
3; inglese; Domanda 359; A; B; C; D; [3, 1]
3; inglese; Domanda 360; A; B; C; D; [4, 2]
3; inglese; Domanda 361; A; B; C; D; [1, 3]
3; inglese; Domanda 362; A; B; C; D; [2, 4]
3; inglese; Domanda 363; A; B; C; D; [3, 1]
3; inglese; Domanda 364; A; B; C; D; [4, 2]
3; inglese; Domanda 365; A; B; C; D; [1, 3]
3; inglese; Domanda 366; A; B; C; D; [2, 4]
3; inglese; Domanda 367; A; B; C; D; [3, 1]
3; inglese; Domanda 368; A; B; C; D; [4, 2]
3; inglese; Domanda 369; A; B; C; D; [1, 3]
3; inglese; Domanda 370; A; B; C; D; [2, 4]
3; inglese; Domanda 371; A; B; C; D; [3, 1]
3; inglese; Domanda 372; A; B; C; D; [4, 2]
3; inglese; Domanda 373; A; B; C; D; [1, 3]
3; inglese; Domanda 374; A; B; C; D; [2, 4]
3; inglese; Domanda 375; A; B; C; D; [3, 1]
3; inglese; Domanda 376; A; B; C; D; [4, 2]
3; inglese; Domanda 377; A; B; C; D; [1, 3]
3; inglese; Domanda 378; A; B; C; D; [2, 4]
3; inglese; Domanda 379; A; B; C; D; [3, 1]
3; inglese; Domanda 380; A; B; C; D; [4, 2]
3; inglese; Domanda 381; A; B; C; D; [1, 3]
3; inglese; Domanda 382; A; B; C; D; [2, 4]
3; inglese; Domanda 383; A; B; C; D; [3, 1]
3; inglese; Domanda 384; A; B; C; D; [4, 2]
3; inglese; Domanda 385; A; B; C; D; [1, 3]
3; inglese; Domanda 386; A; B; C; D; [2, 4]
3; inglese; Domanda 387; A; B; C; D; [3, 1]
3; inglese; Domanda 388; A; B; C; D; [4, 2]
3; inglese; Domanda 389; A; B; C; D; [1, 3]
3; inglese; Domanda 390; A; B; C; D; [2, 4]
3; inglese; Domanda 391; A; B; C; D; [3, 1]
3; inglese; Domanda 392; A; B; C; D; [4, 2]
3; inglese; Domanda 393; A; B; C; D; [1, 3]
3; inglese; Domanda 394; A; B; C; D; [2, 4]
3; inglese; Domanda 395; A; B; C; D; [3, 1]
3; inglese; Domanda 396; A; B; C; D; [4, 2]
3; inglese; Domanda 397; A; B; C; D; [1, 3]
3; inglese; Domanda 398; A; B; C; D; [2, 4]
3; inglese; Domanda 399; A; B; C; D; [3, 1]
3; inglese; Domanda 400; A; B; C; D; [4, 2]
3; inglese; Domanda 401; A; B; C; D; [1, 3]
3; inglese; Domanda 402; A; B; C; D; [2, 4]
3; inglese; Domanda 403; A; B; C; D; [3, 1]
3; inglese; Domanda 404; A; B; C; D; [4, 2]
3; inglese; Domanda 405; A; B; C; D; [1, 3]
3; inglese; Domanda 406; A; B; C; D; [2, 4]
3; inglese; Domanda 407; A; B; C; D; [3, 1]
3; inglese; Domanda 408; A; B; C; D; [4, 2]
3; inglese; Domanda 409; A; B; C; D; [1, 3]
3; inglese; Domanda 410; A; B; C; D; [2, 4]
3; inglese; Domanda 411; A; B; C; D; [3, 1]
3; inglese; Domanda 412; A; B; C; D; [4, 2]
3; inglese; Domanda 413; A; B; C; D; [1, 3]
3; inglese; Domanda 414; A; B; C; D; [2, 4]
3; inglese; Domanda 415; A; B; C; D; [3, 1]
3; inglese; Domanda 416; A; B; C; D; [4, 2]
3; inglese; Domanda 417; A; B; C; D; [1, 3]
3; inglese; Domanda 418; A; B; C; D; [2, 4]
3; inglese; Domanda 419; A; B; C; D; [3, 1]
3; inglese; Domanda 420; A; B; C; D; [4, 2]
3; inglese; Domanda 421; A; B; C; D; [1, 3]
3; inglese; Domanda 422; A; B; C; D; [2, 4]
3; inglese; Domanda 423; A; B; C; D; [3, 1]
3; inglese; Domanda 424; A; B; C; D; [4, 2]
3; inglese; Domanda 425; A; B; C; D; [1, 3]
3; inglese; Domanda 426; A; B; C; D; [2, 4]
3; inglese; Domanda 427; A; B; C; D; [3, 1]
3; inglese; Domanda 428; A; B; C; D; [4, 2]
3; inglese; Domanda 429; A; B; C; D; [1, 3]
3; inglese; Domanda 430; A; B; C; D; [2, 4]
3; inglese; Domanda 431; A; B; C; D; [3, 1]
3; inglese; Domanda 432; A; B; C; D; [4, 2]
3; inglese; Domanda 433; A; B; C; D; [1, 3]
3; inglese; Domanda 434; A; B; C; D; [2, 4]
3; inglese; Domanda 435; A; B; C; D; [3, 1]
3; inglese; Domanda 436; A; B; C; D; [4, 2]
3; inglese; Domanda 437; A; B; C; D; [1, 3]
3; inglese; Domanda 438; A; B; C; D; [2, 4]
3; inglese; Domanda 439; A; B; C; D; [3, 1]
3; inglese; Domanda 440; A; B; C; D; [4, 2]
3; inglese; Domanda 441; A; B; C; D; [1, 3]
3; inglese; Domanda 442; A; B; C; D; [2, 4]
3; inglese; Domanda 443; A; B; C; D; [3, 1]
3; inglese; Domanda 444; A; B; C; D; [4, 2]
3; inglese; Domanda 445; A; B; C; D; [1, 3]
3; inglese; Domanda 446; A; B; C; D; [2, 4]
3; inglese; Domanda 447; A; B; C; D; [3, 1]
3; inglese; Domanda 448; A; B; C; D; [4, 2]
3; inglese; Domanda 449; A; B; C; D; [1, 3]
3; inglese; Domanda 450; A; B; C; D; [2, 4]
3; inglese; Domanda 451; A; B; C; D; [3, 1]
3; inglese; Domanda 452; A; B; C; D; [4, 2]
3; inglese; Domanda 453; A; B; C; D; [1, 3]
3; inglese; Domanda 454; A; B; C; D; [2, 4]
3; inglese; Domanda 455; A; B; C; D; [3, 1]
3; inglese; Domanda 456; A; B; C; D; [4, 2]
3; inglese; Domanda 457; A; B; C; D; [1, 3]
3; inglese; Domanda 458; A; B; C; D; [2, 4]
3; inglese; Domanda 459; A; B; C; D; [3, 1]
3; inglese; Domanda 460; A; B; C; D; [4, 2]
3; inglese; Domanda 461; A; B; C; D; [1, 3]
3; inglese; Domanda 462; A; B; C; D; [2, 4]
3; inglese; Domanda 463; A; B; C; D; [3, 1]
3; inglese; Domanda 464; A; B; C; D; [4, 2]
3; inglese; Domanda 465; A; B; C; D; [1, 3]
3; inglese; Domanda 466; A; B; C; D; [2, 4]
3; inglese; Domanda 467; A; B; C; D; [3, 1]
3; inglese; Domanda 468; A; B; C; D; [4, 2]
3; inglese; Domanda 469; A; B; C; D; [1, 3]
3; inglese; Domanda 470; A; B; C; D; [2, 4]
3; inglese; Domanda 471; A; B; C; D; [3, 1]
3; inglese; Domanda 472; A; B; C; D; [4, 2]
3; inglese; Domanda 473; A; B; C; D; [1, 3]
3; inglese; Domanda 474; A; B; C; D; [2, 4]
3; inglese; Domanda 475; A; B; C; D; [3, 1]
3; inglese; Domanda 476; A; B; C; D; [4, 2]
3; inglese; Domanda 477; A; B; C; D; [1, 3]
3; inglese; Domanda 478; A; B; C; D; [2, 4]
3; inglese; Domanda 479; A; B; C; D; [3, 1]
3; inglese; Domanda 480; A; B; C; D; [4, 2]
3; inglese; Domanda 481; A; B; C; D; [1, 3]
3; inglese; Domanda 482; A; B; C; D; [2, 4]
3; inglese; Domanda 483; A; B; C; D; [3, 1]
3; inglese; Domanda 484; A; B; C; D; [4, 2]
3; inglese; Domanda 485; A; B; C; D; [1, 3]
3; inglese; Domanda 486; A; B; C; D; [2, 4]
3; inglese; Domanda 487; A; B; C; D; [3, 1]
3; inglese; Domanda 488; A; B; C; D; [4, 2]
3; inglese; Domanda 489; A; B; C; D; [1, 3]
3; inglese; Domanda 490; A; B; C; D; [2, 4]
3; inglese; Domanda 491; A; B; C; D; [3, 1]
3; inglese; Domanda 492; A; B; C; D; [4, 2]
3; inglese; Domanda 493; A; B; C; D; [1, 3]
3; inglese; Domanda 494; A; B; C; D; [2, 4]
3; inglese; Domanda 495; A; B; C; D; [3, 1]
3; inglese; Domanda 496; A; B; C; D; [4, 2]
3; inglese; Domanda 497; A; B; C; D; [1, 3]
3; inglese; Domanda 498; A; B; C; D; [2, 4]
3; inglese; Domanda 499; A; B; C; D; [3, 1]
3; inglese; Domanda 500; A; B; C; D; [4, 2]
3; inglese; Domanda 501; A; B; C; D; [1, 3]
3; inglese; Domanda 502; A; B; C; D; [2, 4]
3; inglese; Domanda 503; A; B; C; D; [3, 1]
3; inglese; Domanda 504; A; B; C; D; [4, 2]
3; inglese; Domanda 505; A; B; C; D; [1, 3]
3; inglese; Domanda 506; A; B; C; D; [2, 4]
3; inglese; Domanda 507; A; B; C; D; [3, 1]
3; inglese; Domanda 508; A; B; C; D; [4, 2]
3; inglese; Domanda 509; A; B; C; D; [1, 3]
3; inglese; Domanda 510; A; B; C; D; [2, 4]
